40.4306970736   Longitude: 86.9157970310
40.4306970753   Longitude: 86.9157970317
40.4306970771   Longitude: 86.9157970324
40.4306970788   Longitude: 86.9157970332
40.4306970806   Longitude: 86.9157970339
40.4306970824   Longitude: 86.9157970346
40.4306970841   Longitude: 86.9157970353
40.4306970877   Longitude: 86.9157970368
40.4306970913   Longitude: 86.9157970383
40.4306970931   Longitude: 86.9157970390
40.4306970949   Longitude: 86.9157970398
40.4306970967   Longitude: 86.9157970406
40.4306970985   Longitude: 86.9157970413
40.4306971003   Longitude: 86.9157970421
40.4306971021   Longitude: 86.9157970429
40.4306971040   Longitude: 86.9157970437
40.4306971058   Longitude: 86.9157970445
40.4306971095   Longitude: 86.9157970460
40.4306971131   Longitude: 86.9157970477
40.4306971150   Longitude: 86.9157970485
40.4306971187   Longitude: 86.9157970501
40.4306971205   Longitude: 86.9157970510
40.4306971224   Longitude: 86.9157970518
40.4306971242   Longitude: 86.9157970527
40.4306971261   Longitude: 86.9157970535
40.4306971279   Longitude: 86.9157970544
40.4306971298   Longitude: 86.9157970552
40.4306971316   Longitude: 86.9157970561
40.4306971335   Longitude: 86.9157970569
40.4306971353   Longitude: 86.9157970578
40.4306971372   Longitude: 86.9157970587
40.4306971390   Longitude: 86.9157970595
40.4306971409   Longitude: 86.9157970604
40.4306971427   Longitude: 86.9157970613
40.4306971446   Longitude: 86.9157970622
40.4306971464   Longitude: 86.9157970630
40.4306971482   Longitude: 86.9157970639
40.4306972059   Longitude: 86.9157970975
40.4306972658   Longitude: 86.9157971386
40.4306973255   Longitude: 86.9157971796
40.4306973914   Longitude: 86.9157972221
40.4306910000   Longitude: 86.9157890000
40.4306910854   Longitude: 86.9157890459
40.4306911671   Longitude: 86.9157890814
40.4306912618   Longitude: 86.9157891270
40.4306913525   Longitude: 86.9157891650
40.4306914554   Longitude: 86.9157891884
40.4306915560   Longitude: 86.9157892050
40.4306916511   Longitude: 86.9157892189
40.4306917565   Longitude: 86.9157892330
40.4306910000   Longitude: 86.9157890000
40.4306911157   Longitude: 86.9157890213
40.4306912070   Longitude: 86.9157890364
40.4306912129   Longitude: 86.9157890374
40.4306912158   Longitude: 86.9157890378
40.4306912187   Longitude: 86.9157890383
40.4306912217   Longitude: 86.9157890388
40.4306912246   Longitude: 86.9157890393
40.4306912275   Longitude: 86.9157890397
40.4306912304   Longitude: 86.9157890402
40.4306912363   Longitude: 86.9157890411
40.4306912392   Longitude: 86.9157890416
40.4306912450   Longitude: 86.9157890425
40.4306912480   Longitude: 86.9157890430
40.4306912509   Longitude: 86.9157890434
40.4306912567   Longitude: 86.9157890444
40.4306912597   Longitude: 86.9157890449
40.4306912656   Longitude: 86.9157890458
40.4306912685   Longitude: 86.9157890463
40.4306912715   Longitude: 86.9157890468
40.4306912744   Longitude: 86.9157890473
40.4306912774   Longitude: 86.9157890479
40.4306912803   Longitude: 86.9157890484
40.4306912833   Longitude: 86.9157890489
40.4306912862   Longitude: 86.9157890494
40.4306912892   Longitude: 86.9157890499
40.4306912922   Longitude: 86.9157890505
40.4306912951   Longitude: 86.9157890510
40.4306912981   Longitude: 86.9157890515
40.4306913011   Longitude: 86.9157890520
40.4306913070   Longitude: 86.9157890530
40.4306913100   Longitude: 86.9157890535
40.4306913130   Longitude: 86.9157890540
40.4306913190   Longitude: 86.9157890550
40.4306913220   Longitude: 86.9157890555
40.4306913251   Longitude: 86.9157890560
40.4306913281   Longitude: 86.9157890565
40.4306913311   Longitude: 86.9157890570
40.4306913342   Longitude: 86.9157890576
40.4306913403   Longitude: 86.9157890587
40.4306913434   Longitude: 86.9157890592
40.4306913465   Longitude: 86.9157890598
40.4306913496   Longitude: 86.9157890604
40.4306913527   Longitude: 86.9157890609
40.4306913558   Longitude: 86.9157890615
40.4306913589   Longitude: 86.9157890621
40.4306913620   Longitude: 86.9157890627
40.4306913652   Longitude: 86.9157890633
40.4306913683   Longitude: 86.9157890638
40.4306914661   Longitude: 86.9157890847
40.4306915663   Longitude: 86.9157891087
40.4306916646   Longitude: 86.9157891323
40.4306917646   Longitude: 86.9157891608
40.4306840000   Longitude: 86.9157810000
40.4306841138   Longitude: 86.9157810436
40.4306842101   Longitude: 86.9157810833
40.4306843096   Longitude: 86.9157811214
40.4306844015   Longitude: 86.9157811567
40.4306845106   Longitude: 86.9157811953
40.4306846320   Longitude: 86.9157812311
40.4306847464   Longitude: 86.9157812631
40.4306848825   Longitude: 86.9157812980
40.4306850113   Longitude: 86.9157813226
40.4306840000   Longitude: 86.9157810000
40.4306841640   Longitude: 86.9157810232
40.4306842974   Longitude: 86.9157810397
40.4306843017   Longitude: 86.9157810402
40.4306843060   Longitude: 86.9157810408
40.4306843103   Longitude: 86.9157810413
40.4306843146   Longitude: 86.9157810418
40.4306843232   Longitude: 86.9157810428
40.4306843318   Longitude: 86.9157810438
40.4306843361   Longitude: 86.9157810443
40.4306843405   Longitude: 86.9157810448
40.4306843491   Longitude: 86.9157810458
40.4306843534   Longitude: 86.9157810463
40.4306843577   Longitude: 86.9157810468
40.4306843663   Longitude: 86.9157810477
40.4306843706   Longitude: 86.9157810482
40.4306843749   Longitude: 86.9157810487
40.4306843792   Longitude: 86.9157810492
40.4306843835   Longitude: 86.9157810496
40.4306843878   Longitude: 86.9157810501
40.4306843921   Longitude: 86.9157810506
40.4306843963   Longitude: 86.9157810510
40.4306844006   Longitude: 86.9157810515
40.4306844049   Longitude: 86.9157810519
40.4306844091   Longitude: 86.9157810524
40.4306844134   Longitude: 86.9157810528
40.4306844176   Longitude: 86.9157810533
40.4306844219   Longitude: 86.9157810537
40.4306844261   Longitude: 86.9157810542
40.4306844304   Longitude: 86.9157810546
40.4306844346   Longitude: 86.9157810550
40.4306844389   Longitude: 86.9157810555
40.4306844431   Longitude: 86.9157810559
40.4306844474   Longitude: 86.9157810564
40.4306844516   Longitude: 86.9157810568
40.4306844559   Longitude: 86.9157810573
40.4306844602   Longitude: 86.9157810577
40.4306844644   Longitude: 86.9157810582
40.4306844687   Longitude: 86.9157810587
40.4306844773   Longitude: 86.9157810597
40.4306844815   Longitude: 86.9157810602
40.4306844858   Longitude: 86.9157810607
40.4306844901   Longitude: 86.9157810612
40.4306844944   Longitude: 86.9157810617
40.4306846285   Longitude: 86.9157810665
40.4306847759   Longitude: 86.9157810760
40.4306849286   Longitude: 86.9157810966
40.4306850975   Longitude: 86.9157811221
40.4306750000   Longitude: 86.9157740000
40.4306752017   Longitude: 86.9157740344
40.4306753741   Longitude: 86.9157740661
40.4306755635   Longitude: 86.9157741013
40.4306757306   Longitude: 86.9157741329
40.4306759184   Longitude: 86.9157741727
40.4306761122   Longitude: 86.9157742183
40.4306762834   Longitude: 86.9157742556
40.4306764643   Longitude: 86.9157742902
40.4306750000   Longitude: 86.9157740000
40.4306752108   Longitude: 86.9157740409
40.4306753897   Longitude: 86.9157740734
40.4306754012   Longitude: 86.9157740755
40.4306754128   Longitude: 86.9157740776
40.4306754186   Longitude: 86.9157740786
40.4306754244   Longitude: 86.9157740797
40.4306754303   Longitude: 86.9157740808
40.4306754361   Longitude: 86.9157740818
40.4306754477   Longitude: 86.9157740839
40.4306754536   Longitude: 86.9157740850
40.4306754653   Longitude: 86.9157740870
40.4306754711   Longitude: 86.9157740881
40.4306754770   Longitude: 86.9157740891
40.4306754828   Longitude: 86.9157740901
40.4306754945   Longitude: 86.9157740921
40.4306755004   Longitude: 86.9157740932
40.4306755062   Longitude: 86.9157740942
40.4306755121   Longitude: 86.9157740952
40.4306755238   Longitude: 86.9157740972
40.4306755297   Longitude: 86.9157740982
40.4306755356   Longitude: 86.9157740992
40.4306755414   Longitude: 86.9157741002
40.4306755532   Longitude: 86.9157741022
40.4306755591   Longitude: 86.9157741032
40.4306755650   Longitude: 86.9157741042
40.4306755709   Longitude: 86.9157741052
40.4306755768   Longitude: 86.9157741062
40.4306755886   Longitude: 86.9157741082
40.4306755945   Longitude: 86.9157741092
40.4306756003   Longitude: 86.9157741102
40.4306756062   Longitude: 86.9157741112
40.4306756121   Longitude: 86.9157741122
40.4306756239   Longitude: 86.9157741141
40.4306756357   Longitude: 86.9157741160
40.4306756416   Longitude: 86.9157741170
40.4306756475   Longitude: 86.9157741180
40.4306756534   Longitude: 86.9157741189
40.4306756592   Longitude: 86.9157741198
40.4306756651   Longitude: 86.9157741208
40.4306756710   Longitude: 86.9157741217
40.4306756768   Longitude: 86.9157741226
40.4306756827   Longitude: 86.9157741236
40.4306756886   Longitude: 86.9157741245
40.4306756944   Longitude: 86.9157741254
40.4306757003   Longitude: 86.9157741263
40.4306757062   Longitude: 86.9157741272
40.4306757120   Longitude: 86.9157741281
40.4306757179   Longitude: 86.9157741291
40.4306759085   Longitude: 86.9157741574
40.4306761061   Longitude: 86.9157741935
40.4306763098   Longitude: 86.9157742414
40.4306765226   Longitude: 86.9157742895
40.4306670000   Longitude: 86.9157660000
40.4306672478   Longitude: 86.9157660507
40.4306674703   Longitude: 86.9157661031
40.4306677129   Longitude: 86.9157661649
40.4306679328   Longitude: 86.9157662251
40.4306681779   Longitude: 86.9157662963
40.4306684385   Longitude: 86.9157663736
40.4306686631   Longitude: 86.9157664412
40.4306689257   Longitude: 86.9157665266
40.4306691441   Longitude: 86.9157666037
40.4306670000   Longitude: 86.9157660000
40.4306672723   Longitude: 86.9157660988
40.4306672866   Longitude: 86.9157661040
40.4306672937   Longitude: 86.9157661066
40.4306673009   Longitude: 86.9157661092
40.4306673152   Longitude: 86.9157661144
40.4306673223   Longitude: 86.9157661170
40.4306673366   Longitude: 86.9157661222
40.4306673437   Longitude: 86.9157661248
40.4306673509   Longitude: 86.9157661274
40.4306673652   Longitude: 86.9157661326
40.4306673723   Longitude: 86.9157661352
40.4306673795   Longitude: 86.9157661378
40.4306673866   Longitude: 86.9157661404
40.4306673938   Longitude: 86.9157661430
40.4306674081   Longitude: 86.9157661481
40.4306674153   Longitude: 86.9157661507
40.4306674225   Longitude: 86.9157661533
40.4306674297   Longitude: 86.9157661559
40.4306674441   Longitude: 86.9157661610
40.4306674513   Longitude: 86.9157661636
40.4306674586   Longitude: 86.9157661662
40.4306674658   Longitude: 86.9157661688
40.4306674730   Longitude: 86.9157661713
40.4306674803   Longitude: 86.9157661739
40.4306674876   Longitude: 86.9157661765
40.4306674948   Longitude: 86.9157661791
40.4306675021   Longitude: 86.9157661817
40.4306675094   Longitude: 86.9157661843
40.4306675167   Longitude: 86.9157661869
40.4306675240   Longitude: 86.9157661895
40.4306675387   Longitude: 86.9157661947
40.4306675460   Longitude: 86.9157661973
40.4306675534   Longitude: 86.9157661999
40.4306675607   Longitude: 86.9157662025
40.4306675680   Longitude: 86.9157662051
40.4306675827   Longitude: 86.9157662103
40.4306675901   Longitude: 86.9157662128
40.4306675975   Longitude: 86.9157662154
40.4306676048   Longitude: 86.9157662179
40.4306676122   Longitude: 86.9157662205
40.4306676196   Longitude: 86.9157662230
40.4306676344   Longitude: 86.9157662281
40.4306676418   Longitude: 86.9157662307
40.4306676492   Longitude: 86.9157662333
40.4306676566   Longitude: 86.9157662358
40.4306676640   Longitude: 86.9157662384
40.4306678987   Longitude: 86.9157663207
40.4306681412   Longitude: 86.9157664065
40.4306683797   Longitude: 86.9157664907
40.4306686198   Longitude: 86.9157665765
40.4306590000   Longitude: 86.9157580000
40.4306592692   Longitude: 86.9157580934
40.4306595024   Longitude: 86.9157581688
40.4306597548   Longitude: 86.9157582491
40.4306599830   Longitude: 86.9157583260
40.4306602407   Longitude: 86.9157584068
40.4306605075   Longitude: 86.9157585020
40.4306607807   Longitude: 86.9157586057
40.4306610251   Longitude: 86.9157586947
40.4306590000   Longitude: 86.9157580000
40.4306593149   Longitude: 86.9157581175
40.4306593230   Longitude: 86.9157581205
40.4306593392   Longitude: 86.9157581266
40.4306593473   Longitude: 86.9157581296
40.4306593554   Longitude: 86.9157581326
40.4306593635   Longitude: 86.9157581357
40.4306593716   Longitude: 86.9157581387
40.4306593797   Longitude: 86.9157581418
40.4306593960   Longitude: 86.9157581479
40.4306594041   Longitude: 86.9157581509
40.4306594122   Longitude: 86.9157581540
40.4306594285   Longitude: 86.9157581600
40.4306594447   Longitude: 86.9157581661
40.4306594528   Longitude: 86.9157581691
40.4306594610   Longitude: 86.9157581722
40.4306594691   Longitude: 86.9157581752
40.4306594854   Longitude: 86.9157581814
40.4306594935   Longitude: 86.9157581844
40.4306595017   Longitude: 86.9157581875
40.4306595098   Longitude: 86.9157581906
40.4306595179   Longitude: 86.9157581937
40.4306595342   Longitude: 86.9157581998
40.4306595424   Longitude: 86.9157582029
40.4306595505   Longitude: 86.9157582060
40.4306595668   Longitude: 86.9157582122
40.4306595749   Longitude: 86.9157582153
40.4306595912   Longitude: 86.9157582215
40.4306595993   Longitude: 86.9157582246
40.4306596075   Longitude: 86.9157582277
40.4306596237   Longitude: 86.9157582339
40.4306596400   Longitude: 86.9157582401
40.4306596481   Longitude: 86.9157582432
40.4306596644   Longitude: 86.9157582494
40.4306596725   Longitude: 86.9157582525
40.4306596806   Longitude: 86.9157582556
40.4306596888   Longitude: 86.9157582587
40.4306597050   Longitude: 86.9157582649
40.4306597132   Longitude: 86.9157582680
40.4306597295   Longitude: 86.9157582742
40.4306597376   Longitude: 86.9157582773
40.4306597457   Longitude: 86.9157582804
40.4306597620   Longitude: 86.9157582865
40.4306597783   Longitude: 86.9157582927
40.4306597865   Longitude: 86.9157582958
40.4306598028   Longitude: 86.9157583020
40.4306598110   Longitude: 86.9157583051
40.4306598192   Longitude: 86.9157583082
40.4306598274   Longitude: 86.9157583113
40.4306598438   Longitude: 86.9157583175
40.4306598602   Longitude: 86.9157583237
40.4306598685   Longitude: 86.9157583268
40.4306601365   Longitude: 86.9157584253
40.4306604186   Longitude: 86.9157585240
40.4306606941   Longitude: 86.9157586083
40.4306609851   Longitude: 86.9157586967
40.4306520000   Longitude: 86.9157510000
40.4306523600   Longitude: 86.9157511090
40.4306526659   Longitude: 86.9157511982
40.4306529428   Longitude: 86.9157512783
40.4306532515   Longitude: 86.9157513683
40.4306535190   Longitude: 86.9157514439
40.4306538091   Longitude: 86.9157515258
40.4306541082   Longitude: 86.9157516114
40.4306543763   Longitude: 86.9157516902
40.4306546659   Longitude: 86.9157517731
40.4306520000   Longitude: 86.9157510000
40.4306523327   Longitude: 86.9157510867
40.4306523417   Longitude: 86.9157510891
40.4306523507   Longitude: 86.9157510914
40.4306523597   Longitude: 86.9157510938
40.4306523687   Longitude: 86.9157510961
40.4306523777   Longitude: 86.9157510985
40.4306523958   Longitude: 86.9157511032
40.4306524049   Longitude: 86.9157511056
40.4306524230   Longitude: 86.9157511104
40.4306524321   Longitude: 86.9157511128
40.4306524411   Longitude: 86.9157511151
40.4306524502   Longitude: 86.9157511175
40.4306524684   Longitude: 86.9157511223
40.4306524775   Longitude: 86.9157511247
